file,label
right\20230827_123520PM.png,1
right\20230827_123520PM.png,1
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
right\20230827_123520PM.png,1
right\20230827_123520PM.png,1
right\20230827_123520PM.png,1
right\20230827_123520PM.png,1
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123520PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
right\20230827_123521PM.png,1
right\20230827_123521PM.png,1
right\20230827_123521PM.png,1
right\20230827_123521PM.png,1
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
left\20230827_123521PM.png,2
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123521PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
right\20230827_123522PM.png,1
right\20230827_123522PM.png,1
right\20230827_123522PM.png,1
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123522PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
right\20230827_123523PM.png,1
right\20230827_123523PM.png,1
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123523PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123524PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
right\20230827_123525PM.png,1
right\20230827_123525PM.png,1
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123525PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
right\20230827_123526PM.png,1
right\20230827_123526PM.png,1
right\20230827_123526PM.png,1
right\20230827_123526PM.png,1
right\20230827_123526PM.png,1
forward\20230827_123526PM.png,0
forward\20230827_123526PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
right\20230827_123527PM.png,1
right\20230827_123527PM.png,1
right\20230827_123527PM.png,1
right\20230827_123527PM.png,1
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
forward\20230827_123527PM.png,0
right\20230827_123528PM.png,1
right\20230827_123528PM.png,1
right\20230827_123528PM.png,1
right\20230827_123528PM.png,1
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
forward\20230827_123528PM.png,0
right\20230827_123528PM.png,1
right\20230827_123528PM.png,1
right\20230827_123528PM.png,1
right\20230827_123528PM.png,1
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
right\20230827_123529PM.png,1
right\20230827_123529PM.png,1
right\20230827_123529PM.png,1
right\20230827_123529PM.png,1
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123529PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
right\20230827_123530PM.png,1
right\20230827_123530PM.png,1
right\20230827_123530PM.png,1
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
forward\20230827_123530PM.png,0
right\20230827_123530PM.png,1
right\20230827_123531PM.png,1
right\20230827_123531PM.png,1
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123531PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
right\20230827_123532PM.png,1
right\20230827_123532PM.png,1
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123532PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123533PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
right\20230827_123534PM.png,1
right\20230827_123534PM.png,1
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
right\20230827_123534PM.png,1
right\20230827_123534PM.png,1
right\20230827_123534PM.png,1
right\20230827_123534PM.png,1
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123534PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
right\20230827_123535PM.png,1
right\20230827_123535PM.png,1
right\20230827_123535PM.png,1
right\20230827_123535PM.png,1
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
forward\20230827_123535PM.png,0
right\20230827_123535PM.png,1
right\20230827_123535PM.png,1
right\20230827_123535PM.png,1
right\20230827_123535PM.png,1
right\20230827_123536PM.png,1
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
right\20230827_123536PM.png,1
right\20230827_123536PM.png,1
right\20230827_123536PM.png,1
right\20230827_123536PM.png,1
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123536PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
right\20230827_123537PM.png,1
right\20230827_123537PM.png,1
right\20230827_123537PM.png,1
right\20230827_123537PM.png,1
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
forward\20230827_123537PM.png,0
right\20230827_123538PM.png,1
right\20230827_123538PM.png,1
right\20230827_123538PM.png,1
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123538PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
right\20230827_123539PM.png,1
right\20230827_123539PM.png,1
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123539PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
right\20230827_123540PM.png,1
right\20230827_123540PM.png,1
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123540PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123541PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
right\20230827_123542PM.png,1
right\20230827_123542PM.png,1
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
forward\20230827_123542PM.png,0
right\20230827_123542PM.png,1
right\20230827_123543PM.png,1
right\20230827_123543PM.png,1
right\20230827_123543PM.png,1
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
right\20230827_123543PM.png,1
right\20230827_123543PM.png,1
right\20230827_123543PM.png,1
right\20230827_123543PM.png,1
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123543PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
right\20230827_123544PM.png,1
right\20230827_123544PM.png,1
right\20230827_123544PM.png,1
right\20230827_123544PM.png,1
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123544PM.png,0
forward\20230827_123545PM.png,0
right\20230827_123545PM.png,1
right\20230827_123545PM.png,1
right\20230827_123545PM.png,1
right\20230827_123545PM.png,1
right\20230827_123545PM.png,1
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
forward\20230827_123545PM.png,0
right\20230827_123545PM.png,1
right\20230827_123545PM.png,1
right\20230827_123545PM.png,1
right\20230827_123545PM.png,1
forward\20230827_123545PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
right\20230827_123546PM.png,1
right\20230827_123546PM.png,1
right\20230827_123546PM.png,1
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
forward\20230827_123546PM.png,0
right\20230827_123547PM.png,1
right\20230827_123547PM.png,1
right\20230827_123547PM.png,1
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
forward\20230827_123547PM.png,0
right\20230827_123548PM.png,1
right\20230827_123548PM.png,1
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123548PM.png,0
forward\20230827_123549PM.png,0
right\20230827_123549PM.png,1
right\20230827_123549PM.png,1
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123549PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123550PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
right\20230827_123551PM.png,1
right\20230827_123551PM.png,1
right\20230827_123551PM.png,1
right\20230827_123551PM.png,1
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
right\20230827_123551PM.png,1
right\20230827_123551PM.png,1
right\20230827_123551PM.png,1
right\20230827_123551PM.png,1
forward\20230827_123551PM.png,0
forward\20230827_123551PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
right\20230827_123552PM.png,1
right\20230827_123552PM.png,1
right\20230827_123552PM.png,1
right\20230827_123552PM.png,1
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123552PM.png,0
forward\20230827_123553PM.png,0
right\20230827_123553PM.png,1
right\20230827_123553PM.png,1
right\20230827_123553PM.png,1
right\20230827_123553PM.png,1
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
forward\20230827_123553PM.png,0
right\20230827_123553PM.png,1
right\20230827_123553PM.png,1
right\20230827_123553PM.png,1
right\20230827_123553PM.png,1
right\20230827_123553PM.png,1
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
right\20230827_123554PM.png,1
right\20230827_123554PM.png,1
right\20230827_123554PM.png,1
right\20230827_123554PM.png,1
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123554PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
right\20230827_123555PM.png,1
right\20230827_123555PM.png,1
right\20230827_123555PM.png,1
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123555PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
right\20230827_123556PM.png,1
right\20230827_123556PM.png,1
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123556PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
right\20230827_123557PM.png,1
right\20230827_123557PM.png,1
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123557PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123558PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
forward\20230827_123559PM.png,0
right\20230827_123600PM.png,1
right\20230827_123600PM.png,1
right\20230827_123600PM.png,1
forward\20230827_123600PM.png,0
forward\20230827_123600PM.png,0
